transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,property_valuation,comparison_date,recency
802,36,772,2017-12-28,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19 00:00:00,437.46,Female,12.0,1998-12-26 00:00:00,24.0,Community Outreach Specialist,Entertainment,Mass Customer,N,No,4.0,50851 Vahlen Avenue,2567.0,NSW,7.0,2017-12-30,2.0
1492,0,1623,2017-12-28,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1991-01-21 00:00:00,45.96000000000001,Female,29.0,1997-12-24 00:00:00,25.0,Software Test Engineer III,Entertainment,High Net Worth,N,Yes,2.0,94181 South Park,3264.0,VIC,1.0,2017-12-30,2.0
1561,46,1545,2017-12-28,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2001-11-25 00:00:00,1215.34,Male,34.0,1977-09-06 00:00:00,45.0,Associate Professor,Health,Mass Customer,N,Yes,15.0,8595 Ruskin Plaza,3196.0,VIC,10.0,2017-12-30,2.0
1880,23,2780,2017-12-28,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2011-05-07 00:00:00,75.75,Male,77.0,1985-11-16 00:00:00,37.0,Actuary,Financial Services,Affluent Customer,N,Yes,16.0,4362 Morningstar Place,4869.0,QLD,2.0,2017-12-30,2.0
2079,77,1297,2017-12-28,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10 00:00:00,445.2099999999999,Male,91.0,1981-02-12 00:00:00,42.0,Social Worker,Health,Mass Customer,N,No,3.0,3 Gina Center,4210.0,QLD,7.0,2017-12-30,2.0
2104,47,3031,2017-12-28,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01 00:00:00,189.27999999999997,Male,95.0,1996-02-02 00:00:00,27.0,Staff Scientist,Health,Mass Customer,N,Yes,5.0,50 7th Circle,4305.0,QLD,1.0,2017-12-30,2.0
2643,42,2705,2017-12-28,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19 00:00:00,199.0999999999999,Female,11.0,1996-10-20 00:00:00,26.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3.0,7107 Manitowish Road,4815.0,QLD,2.0,2017-12-30,2.0
2934,57,673,2017-12-28,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2015-10-18 00:00:00,1630.25,Male,35.0,1975-06-27 00:00:00,48.0,VP Sales,Health,Mass Customer,N,Yes,4.0,2836 Morning Drive,2304.0,NSW,7.0,2017-12-30,2.0
4642,82,1748,2017-12-28,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2005-05-10 00:00:00,459.46000000000015,Male,83.0,1956-06-07 00:00:00,67.0,Recruiter,Manufacturing,Mass Customer,N,Yes,10.0,09810 Dayton Hill,4035.0,QLD,8.0,2017-12-30,2.0
4787,64,2464,2017-12-28,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18 00:00:00,872.8900000000001,Male,78.0,1983-04-06 00:00:00,40.0,Speech Pathologist,Retail,Mass Customer,N,No,6.0,3126 Butterfield Pass,2573.0,NSW,8.0,2017-12-30,2.0
4856,68,2418,2017-12-28,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1995-10-24 00:00:00,1592.19,Female,82.0,1970-04-05 00:00:00,53.0,Software Engineer III,Property,Mass Customer,N,Yes,13.0,31168 Messerschmidt Street,3024.0,VIC,5.0,2017-12-30,2.0
4996,12,946,2017-12-28,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00,1055.82,Female,16.0,1961-07-17 00:00:00,62.0,Research Associate,Manufacturing,High Net Worth,N,No,12.0,93446 Eagle Crest Plaza,2229.0,NSW,10.0,2017-12-30,2.0
5939,59,1452,2017-12-28,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20 00:00:00,327.9799999999999,Male,99.0,1955-12-31 00:00:00,67.0,Safety Technician III,Retail,Mass Customer,N,No,20.0,913 Londonderry Trail,2567.0,NSW,8.0,2017-12-30,2.0
5952,87,2109,2017-12-28,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2000-05-22 00:00:00,1592.19,Female,14.0,1965-04-13 00:00:00,58.0,Account Representative II,Health,High Net Worth,N,Yes,18.0,7 Porter Parkway,2261.0,NSW,8.0,2017-12-30,2.0
6462,0,3239,2017-12-28,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10 00:00:00,72.59999999999997,Female,15.0,1971-12-06 00:00:00,51.0,Staff Scientist,Health,High Net Worth,N,No,5.0,9 Dixon Crossing,3793.0,VIC,7.0,2017-12-30,2.0
7169,44,2961,2017-12-28,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09 00:00:00,1660.88,Male,56.0,1975-03-22 00:00:00,48.0,Assistant Manager,Health,Mass Customer,N,Yes,12.0,8 Roxbury Way,3031.0,VIC,8.0,2017-12-30,2.0
7170,10,1706,2017-12-28,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2004-07-25 00:00:00,1612.25,Male,32.0,1961-08-19 00:00:00,0.0,0,Financial Services,High Net Worth,N,Yes,10.0,11 Victoria Place,2036.0,NSW,11.0,2017-12-30,2.0
7670,31,1822,2017-12-28,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10 00:00:00,57.72999999999999,Female,67.0,1962-09-18 00:00:00,0.0,0,Financial Services,Mass Customer,N,No,9.0,4365 Basil Junction,2539.0,NSW,7.0,2017-12-30,2.0
7759,25,3054,2017-12-28,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04 00:00:00,709.34,Female,94.0,1965-07-14 00:00:00,58.0,Operator,Manufacturing,Affluent Customer,N,No,16.0,6 Service Parkway,4275.0,QLD,3.0,2017-12-30,2.0
7934,26,2112,2017-12-28,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26 00:00:00,1230.3000000000002,Female,64.0,1993-05-17 00:00:00,30.0,Accounting Assistant I,Financial Services,Mass Customer,N,Yes,6.0,624 Atwood Circle,2164.0,NSW,8.0,2017-12-30,2.0
8351,9,2709,2017-12-28,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05 00:00:00,133.7800000000002,Male,6.0,1995-03-20 00:00:00,0.0,0,Financial Services,High Net Worth,N,No,6.0,6418 Sachs Trail,2810.0,NSW,1.0,2017-12-30,2.0
8786,75,1983,2017-12-28,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1997-01-25 00:00:00,1010.02,Female,6.0,1963-03-10 00:00:00,60.0,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,18.0,19 Barby Parkway,4127.0,QLD,4.0,2017-12-30,2.0
9125,15,235,2017-12-28,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07 00:00:00,209.84000000000003,Female,30.0,1976-12-26 00:00:00,46.0,Social Worker,Health,Mass Customer,N,No,15.0,98 Service Court,2018.0,NSW,8.0,2017-12-30,2.0
9375,52,1584,2017-12-28,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25 00:00:00,450.77,Female,93.0,1992-04-27 00:00:00,31.0,Legal Assistant,Manufacturing,Mass Customer,N,No,9.0,6 Logan Junction,2148.0,NSW,9.0,2017-12-30,2.0
10528,67,1758,2017-12-28,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00,167.20999999999998,Female,16.0,1971-10-28 00:00:00,51.0,Administrative Assistant I,Argiculture,Mass Customer,N,Yes,6.0,4 5th Circle,2800.0,NSW,2.0,2017-12-30,2.0
10558,21,3290,2017-12-28,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1996-11-09 00:00:00,1103.43,Male,22.0,1962-09-18 00:00:00,0.0,0,Manufacturing,High Net Worth,N,Yes,18.0,4171 Beilfuss Street,3153.0,VIC,8.0,2017-12-30,2.0
10990,8,1264,2017-12-28,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16 00:00:00,187.38999999999987,Male,48.0,1994-02-28 00:00:00,0.0,0,Health,Mass Customer,N,Yes,7.0,7008 Warner Park,4670.0,QLD,2.0,2017-12-30,2.0
11179,28,2120,2017-12-28,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05 00:00:00,133.7800000000002,Male,80.0,1997-01-03 00:00:00,26.0,Web Designer III,Manufacturing,Mass Customer,N,No,1.0,35 Harbort Way,2446.0,NSW,8.0,2017-12-30,2.0
11332,22,843,2017-12-28,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1991-11-10 00:00:00,15.080000000000005,Male,80.0,1989-09-05 00:00:00,33.0,Developer II,Manufacturing,Affluent Customer,N,Yes,9.0,71801 Grover Point,2166.0,NSW,10.0,2017-12-30,2.0
12214,94,2168,2017-12-28,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2004-01-16 00:00:00,641.64,Male,83.0,1974-11-16 00:00:00,48.0,VP Accounting,Financial Services,Mass Customer,N,Yes,17.0,80 Cordelia Street,4061.0,QLD,5.0,2017-12-30,2.0
13508,94,2611,2017-12-28,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09 00:00:00,641.64,Female,36.0,1991-02-18 00:00:00,32.0,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,23426 Transport Center,2218.0,NSW,10.0,2017-12-30,2.0
13733,19,2479,2017-12-28,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08 00:00:00,4.8,Female,81.0,1996-11-06 00:00:00,26.0,Community Outreach Specialist,Retail,Mass Customer,N,No,5.0,88540 Scoville Plaza,3195.0,VIC,9.0,2017-12-30,2.0
15079,12,3452,2017-12-28,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1993-07-20 00:00:00,1069.5500000000002,Female,22.0,1964-09-04 00:00:00,58.0,Marketing Manager,Retail,Mass Customer,N,No,13.0,46 Stone Corner Avenue,2210.0,NSW,10.0,2017-12-30,2.0
15550,0,3255,2017-12-28,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29 00:00:00,50.66,U,47.0,00:00:00,0.0,Engineer IV,IT,High Net Worth,N,No,0.0,463 Merry Center,3128.0,VIC,10.0,2017-12-30,2.0
15958,54,533,2017-12-28,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12 00:00:00,1279.3999999999999,Male,40.0,1981-12-14 00:00:00,41.0,Database Administrator III,Retail,Mass Customer,N,No,11.0,1038 Hayes Point,2021.0,NSW,7.0,2017-12-30,2.0
16674,52,577,2017-12-28,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2011-08-24 00:00:00,450.77,Female,41.0,1956-04-08 00:00:00,0.0,0,Property,Mass Customer,N,Yes,19.0,8 Pawling Alley,3930.0,VIC,8.0,2017-12-30,2.0
17574,34,605,2017-12-28,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1995-12-19 00:00:00,309.80999999999995,Male,13.0,1972-03-26 00:00:00,51.0,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,425 Thierer Junction,2761.0,NSW,8.0,2017-12-30,2.0
19494,96,1994,2017-12-28,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09 00:00:00,641.64,Female,71.0,1986-04-25 00:00:00,0.0,0,Manufacturing,High Net Worth,N,No,11.0,35 Debra Way,3201.0,VIC,6.0,2017-12-30,2.0
195,81,276,2017-12-27,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10 00:00:00,64.50999999999999,Female,47.0,1990-03-25 00:00:00,0.0,0,Financial Services,Mass Customer,N,No,22.0,370 Portage Parkway,3125.0,VIC,8.0,2017-12-30,3.0
1498,53,2358,2017-12-27,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2009-03-08 00:00:00,509.97,Male,26.0,1959-05-01 00:00:00,64.0,Senior Sales Associate,Retail,High Net Worth,N,Yes,15.0,6 Graceland Court,4301.0,QLD,2.0,2017-12-30,3.0
2886,19,3088,2017-12-27,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08 00:00:00,4.8,Male,92.0,1974-05-09 00:00:00,0.0,0,Retail,Affluent Customer,N,Yes,17.0,5 Lotheville Parkway,2760.0,NSW,8.0,2017-12-30,3.0
3292,67,3335,2017-12-27,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00,167.20999999999998,Male,47.0,1979-12-15 00:00:00,43.0,Editor,Health,Mass Customer,N,No,16.0,3732 Linden Avenue,4820.0,QLD,1.0,2017-12-30,3.0
3335,34,739,2017-12-27,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18 00:00:00,309.80999999999995,Male,36.0,1964-12-13 00:00:00,58.0,Senior Editor,Manufacturing,Mass Customer,N,No,8.0,08260 Jay Court,3191.0,VIC,11.0,2017-12-30,3.0
3383,14,1999,2017-12-27,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1993-07-15 00:00:00,152.54999999999995,Female,6.0,1962-08-16 00:00:00,61.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7.0,7875 Fieldstone Pass,4216.0,QLD,10.0,2017-12-30,3.0
3637,22,1495,2017-12-27,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2009-03-08 00:00:00,143.82,Female,4.0,1989-08-14 00:00:00,34.0,Physical Therapy Assistant,Health,High Net Worth,N,Yes,8.0,81 Artisan Park,2259.0,NSW,5.0,2017-12-30,3.0
3671,91,3007,2017-12-27,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26 00:00:00,25.08999999999999,Male,38.0,1973-05-22 00:00:00,50.0,Environmental Tech,Manufacturing,Mass Customer,N,No,16.0,5913 Ramsey Road,2478.0,NSW,10.0,2017-12-30,3.0
3897,43,1703,2017-12-27,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2014-07-28 00:00:00,502.47,Female,14.0,1991-04-01 00:00:00,32.0,Product Engineer,Telecommunications,Mass Customer,N,Yes,3.0,38233 Boyd Alley,3976.0,VIC,6.0,2017-12-30,3.0
4159,27,1549,2017-12-27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1992-10-11 00:00:00,110.80999999999995,Female,87.0,1997-08-06 00:00:00,0.0,0,Financial Services,Affluent Customer,N,Yes,4.0,0046 Grim Pass,2148.0,NSW,7.0,2017-12-30,3.0
4384,83,3012,2017-12-27,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1993-04-20 00:00:00,1408.91,U,81.0,00:00:00,0.0,Technical Writer,IT,Mass Customer,N,Yes,0.0,8003 Pepper Wood Way,3250.0,VIC,2.0,2017-12-30,3.0
4817,50,3475,2017-12-27,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16 00:00:00,43.97,Female,12.0,1985-08-31 00:00:00,37.0,Director of Sales,Retail,Affluent Customer,N,No,3.0,1 Michigan Way,2153.0,NSW,10.0,2017-12-30,3.0
4923,51,3227,2017-12-27,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10 00:00:00,802.26,Male,37.0,1995-12-06 00:00:00,0.0,0,Manufacturing,Affluent Customer,N,No,2.0,37363 Morning Park,3108.0,VIC,7.0,2017-12-30,3.0
5186,89,1795,2017-12-27,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20 00:00:00,1305.25,Male,40.0,1977-09-21 00:00:00,45.0,Internal Auditor,Manufacturing,Affluent Customer,N,No,7.0,31186 Hoard Junction,2015.0,NSW,12.0,2017-12-30,3.0
5459,92,3147,2017-12-27,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2002-10-10 00:00:00,155.6500000000001,Female,21.0,1976-10-02 00:00:00,0.0,0,Retail,Affluent Customer,N,Yes,17.0,502 John Wall Pass,3199.0,VIC,7.0,2017-12-30,3.0
6365,85,2731,2017-12-27,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1998-12-16 00:00:00,547.28,Female,74.0,2000-05-18 00:00:00,23.0,Accounting Assistant III,Retail,Mass Customer,N,Yes,1.0,04 Schmedeman Court,2196.0,NSW,10.0,2017-12-30,3.0
8439,64,2254,2017-12-27,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18 00:00:00,872.8900000000001,Female,36.0,1955-10-21 00:00:00,67.0,Programmer Analyst II,Health,Affluent Customer,N,No,18.0,8718 Warner Avenue,2148.0,NSW,8.0,2017-12-30,3.0
8557,54,2379,2017-12-27,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2003-07-21 00:00:00,1279.3999999999999,Female,85.0,1981-05-05 00:00:00,42.0,Occupational Therapist,Health,Affluent Customer,N,Yes,15.0,5390 Park Meadow Park,2222.0,NSW,10.0,2017-12-30,3.0
8780,85,613,2017-12-27,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22 00:00:00,827.1599999999999,Female,4.0,1989-11-14 00:00:00,33.0,Analyst Programmer,Property,High Net Worth,N,No,17.0,2 Hoffman Way,2212.0,NSW,9.0,2017-12-30,3.0
9265,21,1571,2017-12-27,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1991-08-05 00:00:00,690.49,Male,19.0,1980-09-08 00:00:00,42.0,Clinical Specialist,Health,Mass Customer,N,Yes,22.0,608 Rutledge Drive,2121.0,NSW,11.0,2017-12-30,3.0
10124,0,1787,2017-12-27,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1991-11-10 00:00:00,135.84999999999997,Male,2.0,1976-11-21 00:00:00,46.0,Executive Secretary,Retail,High Net Worth,N,Yes,13.0,79427 Hudson Trail,3677.0,VIC,1.0,2017-12-30,3.0
10274,24,189,2017-12-27,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07 00:00:00,957.02,Male,73.0,1981-07-19 00:00:00,42.0,Safety Technician I,Financial Services,Affluent Customer,N,No,10.0,59265 Sullivan Junction,3031.0,VIC,4.0,2017-12-30,3.0
11109,91,2786,2017-12-27,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26 00:00:00,25.08999999999999,Male,94.0,1968-01-21 00:00:00,55.0,Accountant III,Health,Mass Customer,N,Yes,11.0,59901 Bartelt Terrace,4069.0,QLD,9.0,2017-12-30,3.0
11684,69,1358,2017-12-27,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10 00:00:00,445.2099999999999,Male,8.0,1994-04-11 00:00:00,29.0,Dental Hygienist,Health,High Net Worth,N,No,6.0,19 Green Ridge Avenue,3340.0,VIC,3.0,2017-12-30,3.0
11739,0,2805,2017-12-27,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00,167.20999999999998,Female,0.0,1992-06-27 00:00:00,0.0,0,Manufacturing,High Net Worth,N,No,4.0,4672 Morningstar Circle,2760.0,NSW,7.0,2017-12-30,3.0
12336,98,2653,2017-12-27,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16 00:00:00,143.35999999999999,Male,80.0,1995-01-05 00:00:00,28.0,Food Chemist,Health,Affluent Customer,N,No,1.0,7163 2nd Point,3931.0,VIC,8.0,2017-12-30,3.0
12596,33,1134,2017-12-27,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11 00:00:00,144.26,Male,22.0,1994-09-30 00:00:00,28.0,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3.0,771 Sugar Way,2076.0,NSW,11.0,2017-12-30,3.0
13207,38,2106,2017-12-27,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2015-06-17 00:00:00,1702.5499999999997,Male,91.0,1970-03-19 00:00:00,53.0,Project Manager,Financial Services,High Net Worth,N,Yes,13.0,60424 Bultman Terrace,2120.0,NSW,10.0,2017-12-30,3.0
13803,70,1342,2017-12-27,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11 00:00:00,198.29000000000002,Male,14.0,1962-04-11 00:00:00,0.0,0,Retail,Affluent Customer,N,Yes,11.0,5063 Shopko Pass,2582.0,NSW,8.0,2017-12-30,3.0
14365,61,725,2017-12-27,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2004-08-07 00:00:00,64.50999999999999,Male,61.0,1965-08-27 00:00:00,58.0,Design Engineer,Health,High Net Worth,N,Yes,19.0,29639 Porter Center,4221.0,QLD,8.0,2017-12-30,3.0
15818,7,2751,2017-12-27,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1997-05-10 00:00:00,144.26,Male,94.0,1979-07-27 00:00:00,44.0,Sales Associate,Retail,High Net Worth,N,Yes,12.0,25 Ronald Regan Point,4035.0,QLD,7.0,2017-12-30,3.0
16000,29,1413,2017-12-27,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22 00:00:00,135.84999999999997,Female,47.0,1998-04-24 00:00:00,25.0,Administrative Assistant II,Financial Services,Mass Customer,N,No,3.0,967 Farmco Road,2880.0,NSW,1.0,2017-12-30,3.0
16813,64,611,2017-12-27,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18 00:00:00,872.8900000000001,Male,58.0,1986-12-20 00:00:00,36.0,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,16.0,83 Ryan Hill,4551.0,QLD,8.0,2017-12-30,3.0
17722,49,820,2017-12-27,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20 00:00:00,327.9799999999999,Female,12.0,1977-01-06 00:00:00,0.0,0,Financial Services,High Net Worth,N,No,16.0,58047 Westport Road,2040.0,NSW,12.0,2017-12-30,3.0
17820,89,3197,2017-12-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07 00:00:00,1230.27,Male,83.0,1976-02-18 00:00:00,47.0,Environmental Specialist,Health,High Net Worth,N,No,14.0,8 Havey Alley,2031.0,NSW,8.0,2017-12-30,3.0
18550,28,1624,2017-12-27,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-11-10 00:00:00,133.7800000000002,Male,18.0,1980-05-04 00:00:00,43.0,Compensation Analyst,Financial Services,Mass Customer,N,Yes,6.0,718 Colorado Court,2220.0,NSW,8.0,2017-12-30,3.0
18830,0,215,2017-12-27,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06 00:00:00,90.09999999999997,Female,37.0,1974-06-24 00:00:00,49.0,Assistant Professor,Retail,High Net Worth,N,Yes,18.0,0 Northport Court,4012.0,QLD,3.0,2017-12-30,3.0
19693,80,1532,2017-12-27,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2004-12-18 00:00:00,139.2299999999999,Female,27.0,1972-10-26 00:00:00,50.0,VP Accounting,Financial Services,Mass Customer,N,Yes,10.0,305 Vera Lane,2165.0,NSW,8.0,2017-12-30,3.0
2487,90,1885,2017-12-26,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1997-05-10 00:00:00,437.46,Male,18.0,1982-10-27 00:00:00,40.0,Software Consultant,Health,High Net Worth,N,Yes,11.0,83148 Rowland Alley,2530.0,NSW,8.0,2017-12-30,4.0
3391,28,350,2017-12-26,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-11-10 00:00:00,133.7800000000002,Female,47.0,1977-12-09 00:00:00,45.0,Clinical Specialist,Health,Mass Customer,N,Yes,9.0,1826 Hazelcrest Park,3087.0,VIC,9.0,2017-12-30,4.0
4176,38,2458,2017-12-26,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-08-24 00:00:00,1702.5499999999997,Female,73.0,1964-04-20 00:00:00,59.0,Media Manager II,Manufacturing,High Net Worth,N,Yes,5.0,6 Ryan Drive,2165.0,NSW,10.0,2017-12-30,4.0
4317,69,1068,2017-12-26,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2015-04-11 00:00:00,198.22000000000003,Male,5.0,1995-03-21 00:00:00,0.0,0,Health,Mass Customer,N,Yes,3.0,4297 Emmet Lane,2170.0,NSW,8.0,2017-12-30,4.0
4369,82,3494,2017-12-26,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04 00:00:00,709.34,Male,72.0,1998-12-24 00:00:00,24.0,Account Representative IV,Argiculture,High Net Worth,N,No,1.0,35 Chive Alley,2033.0,NSW,10.0,2017-12-30,4.0
4704,96,3363,2017-12-26,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2016-03-29 00:00:00,641.64,Male,25.0,2000-03-08 00:00:00,23.0,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3.0,8 Village Street,4825.0,QLD,5.0,2017-12-30,4.0
4772,76,1091,2017-12-26,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10 00:00:00,128.45999999999992,Male,19.0,1980-04-15 00:00:00,0.0,0,Health,Mass Customer,N,No,15.0,0 Fremont Court,3023.0,VIC,7.0,2017-12-30,4.0
4950,29,3013,2017-12-26,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03 00:00:00,834.9399999999999,Female,94.0,1968-07-28 00:00:00,55.0,Office Assistant III,Property,High Net Worth,N,No,6.0,399 Butterfield Crossing,4115.0,QLD,7.0,2017-12-30,4.0
5447,19,3275,2017-12-26,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08 00:00:00,4.8,Female,24.0,1975-10-22 00:00:00,47.0,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6.0,7917 Norway Maple Way,2074.0,NSW,11.0,2017-12-30,4.0
5522,89,1219,2017-12-26,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20 00:00:00,1305.25,Male,93.0,1971-11-04 00:00:00,0.0,0,Financial Services,Mass Customer,N,No,14.0,51529 Cascade Place,3550.0,VIC,4.0,2017-12-30,4.0
6127,98,3080,2017-12-26,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09 00:00:00,693.76,Male,87.0,1958-10-06 00:00:00,64.0,Graphic Designer,Financial Services,High Net Worth,N,No,10.0,0680 Veith Court,3939.0,VIC,8.0,2017-12-30,4.0
7947,31,1232,2017-12-26,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10 00:00:00,57.72999999999999,Male,83.0,1959-09-12 00:00:00,63.0,Help Desk Operator,Property,Affluent Customer,N,No,20.0,61949 7th Road,4573.0,QLD,8.0,2017-12-30,4.0
